Team_quality,Opponent_quality,Match_location,Match_outcome,Shots_on_target,SFCA,Short_passes,Long_balls,Crosses,Aerial_success,Offsides,Tackles,Fouls,Yellow_cards,Set_piece
0,1,0,0,2,0,351,67,11,35,2,17,7,3,2
1,1,0,0,2,0,238,64,11,70,7,18,12,2,2
1,1,0,1,5,0,474,60,11,74,1,28,10,0,2
1,1,1,1,8,0,686,51,11,50,2,17,8,1,2
1,1,1,1,5,1,194,60,11,59,2,37,7,1,2
0,0,0,0,0,0,383,45,11,31,5,23,16,3,1
1,0,1,1,13,2,798,44,11,50,3,15,7,1,4
1,1,1,1,4,0,252,51,11,57,2,25,17,2,5
1,1,0,0,2,0,514,66,11,43,2,19,16,3,3
0,1,0,0,3,0,356,76,11,53,5,25,13,1,2
0,1,1,0,2,0,419,86,11,62,1,15,13,0,1
0,1,0,0,6,0,380,52,11,68,4,14,16,2,2
1,1,0,0,7,1,541,49,11,44,0,20,15,1,3
1,1,0,1,5,1,431,99,11,48,4,27,8,0,3
1,1,0,0,2,1,326,60,11,47,0,16,11,2,1
0,1,1,0,4,1,444,60,11,54,1,26,14,2,1
0,1,1,1,8,1,491,53,11,53,0,21,8,1,3
0,1,1,0,4,0,538,51,11,33,3,26,11,0,3
1,0,0,0,4,0,454,71,11,50,1,20,11,2,4
1,0,0,1,10,0,560,37,11,59,3,14,12,1,3
1,0,1,1,11,0,680,44,11,71,5,19,9,0,5
0,1,0,0,3,0,413,59,11,63,2,15,11,1,2
1,1,1,0,5,1,255,61,11,77,5,20,16,3,3
1,1,0,1,7,0,816,50,11,50,3,21,5,2,2
1,1,1,1,9,0,421,67,11,45,2,12,11,2,1
1,1,1,0,3,1,1019,46,11,67,3,17,5,1,3
0,1,1,0,1,0,364,68,11,45,0,23,15,3,4
1,0,0,0,0,0,455,63,11,45,1,14,9,1,1
0,0,0,0,3,0,327,55,11,46,4,19,8,3,1
0,1,0,0,0,0,297,59,11,32,2,19,20,5,2
1,0,1,1,7,0,394,69,11,35,2,16,17,3,4
1,0,1,1,8,3,678,57,11,62,4,9,14,0,0
0,1,0,0,1,0,382,53,11,43,0,14,14,5,2
1,0,1,1,10,0,622,58,11,67,3,15,12,2,2
0,0,0,0,3,0,372,53,11,41,5,15,16,3,3
1,1,0,0,2,0,254,48,11,54,2,28,16,2,1
0,1,0,0,5,1,275,52,11,33,5,21,14,2,2
0,1,1,0,2,0,496,54,11,29,0,17,8,1,2
1,1,1,0,7,0,480,54,11,56,5,27,10,1,6
1,1,1,0,2,0,356,44,11,58,0,11,13,2,0
0,0,0,0,5,0,335,69,11,49,0,12,18,2,4
1,0,0,1,6,2,437,62,11,55,2,33,14,3,5
0,1,0,0,0,1,564,68,11,29,3,13,18,1,3
0,1,0,1,7,1,420,37,11,50,2,17,22,6,1
1,0,1,1,12,1,573,49,11,59,0,21,10,0,1
0,1,1,1,2,0,373,55,11,39,2,21,15,2,0
1,1,0,0,4,0,480,71,11,44,1,13,11,3,4
0,0,1,0,5,1,346,49,11,48,0,10,15,3,2
0,0,1,0,3,0,294,69,11,51,2,12,17,5,3
0,1,0,0,1,0,302,65,11,54,0,15,16,3,1
1,1,0,1,8,1,545,52,11,57,0,9,10,1,3
1,1,0,1,5,1,299,69,11,70,1,12,12,1,1
1,1,1,0,5,0,421,53,11,43,4,5,13,3,0
1,1,1,0,4,0,424,53,11,44,1,23,12,3,2
0,0,0,0,3,0,320,62,11,58,0,18,16,1,1
1,1,1,1,6,0,589,50,11,65,0,18,15,5,2
1,0,0,0,3,0,325,74,11,56,0,20,13,5,1
1,0,1,1,7,1,675,38,11,93,1,14,9,0,2
0,1,1,0,4,1,473,79,11,50,4,12,12,0,2
1,0,0,1,5,1,484,58,11,58,2,13,9,0,3
0,1,0,0,0,0,488,66,11,47,2,16,12,1,0
0,1,0,0,2,0,296,76,11,27,0,13,11,1,2
1,1,1,0,3,0,453,44,11,52,3,21,8,1,4
1,0,1,1,5,0,366,67,11,79,2,11,15,3,3
0,0,1,1,2,0,324,68,11,57,2,13,15,2,1
1,0,1,1,9,1,725,43,11,80,3,15,5,1,2
1,0,0,1,4,1,339,71,11,68,0,12,11,2,1
1,0,1,1,8,0,583,30,11,65,3,19,8,0,5
1,1,0,1,7,3,567,50,11,41,1,16,11,2,4
1,1,1,1,4,0,600,57,11,60,1,16,12,1,1
0,0,0,0,2,0,324,66,10,71,5,14,13,1,1
0,1,1,1,4,1,290,55,10,25,5,25,18,3,1
0,0,1,0,2,0,247,61,10,44,3,16,23,1,1
0,1,1,0,3,0,306,73,10,64,1,28,20,1,1
1,1,1,1,3,0,263,79,10,46,4,28,14,2,1
1,1,0,0,1,0,245,50,10,36,4,37,14,1,1
1,1,0,0,2,0,332,61,10,39,1,21,10,0,3
0,1,0,0,2,0,312,63,10,25,4,23,12,2,1
0,1,1,0,2,0,152,46,10,37,0,21,19,3,1
1,1,0,0,0,0,271,48,10,33,8,22,16,2,2
1,0,0,1,4,0,292,47,10,41,4,28,23,1,2
0,1,1,0,1,0,201,51,10,25,9,32,11,1,0
1,1,0,1,5,1,716,36,10,50,1,18,22,2,0
1,1,1,1,4,0,415,71,10,50,0,14,17,4,1
1,0,0,0,5,0,241,53,10,38,3,17,21,3,4
1,0,0,0,6,0,394,79,10,37,3,24,14,2,2
1,0,1,0,2,0,411,60,10,23,1,34,14,1,0
1,1,0,1,6,1,473,46,10,53,2,16,18,4,5
1,0,0,0,4,3,435,46,10,52,2,20,13,2,1
1,0,0,1,5,1,426,75,10,50,2,22,9,1,2
1,1,0,0,1,1,237,50,10,43,0,13,11,2,1
1,1,1,0,3,1,288,71,10,58,5,20,14,3,0
0,1,0,0,1,1,557,58,10,12,0,19,10,0,2
0,1,0,0,3,0,560,42,10,36,0,17,10,1,4
1,0,0,0,3,0,390,48,10,42,1,28,13,1,3
0,0,0,1,2,1,197,69,10,56,2,12,19,2,4
0,0,0,0,1,0,491,53,10,40,6,14,8,1,1
1,1,0,0,3,0,292,60,10,42,1,28,17,2,1
0,1,0,0,5,0,386,53,10,59,2,15,26,4,3
0,0,0,0,4,0,304,72,10,44,11,20,25,4,0
1,0,0,0,3,2,368,58,10,63,3,16,16,4,1
1,1,1,1,5,1,390,66,10,39,3,24,14,1,0
1,0,0,1,3,0,333,61,10,43,4,27,12,0,3
0,0,0,0,3,0,344,66,10,62,4,33,12,3,5
1,1,0,1,2,0,436,62,10,59,4,8,13,1,2
0,1,0,0,6,0,410,61,10,38,3,14,5,1,4
0,1,1,0,3,0,414,46,10,38,2,20,14,0,2
1,0,0,1,4,0,330,60,10,47,1,10,10,2,4
1,1,0,0,3,0,394,68,10,61,0,23,13,4,6
1,1,0,1,12,0,414,65,10,48,4,12,12,1,3
1,1,0,0,1,0,444,60,10,62,4,19,16,2,0
0,0,1,1,8,0,689,68,10,55,5,25,9,1,1
0,0,0,0,5,0,324,36,10,45,1,20,5,0,4
1,1,1,0,3,0,210,69,10,44,2,24,13,5,2
1,0,1,1,4,0,407,79,10,61,4,26,16,2,0
0,1,0,0,3,1,305,77,10,43,1,10,15,2,2
0,1,0,0,2,0,472,49,10,35,5,18,10,1,1
0,1,1,0,3,0,287,63,10,23,4,24,11,3,2
1,1,0,1,1,0,238,83,10,48,3,17,17,1,1
1,0,0,0,3,0,398,72,10,57,6,26,14,1,3
1,1,0,0,4,1,391,102,10,43,1,38,25,6,1
1,1,0,1,6,0,733,46,10,55,1,26,12,2,2
1,1,1,1,4,0,219,78,10,60,1,28,16,3,2
0,1,1,1,4,0,283,55,10,44,3,25,14,3,5
1,0,0,1,7,2,451,75,10,38,0,17,17,3,2
0,1,0,0,0,0,412,65,10,35,0,18,18,3,0
1,1,1,1,5,0,315,74,10,44,2,17,21,3,1
1,1,0,0,4,0,264,54,10,52,2,14,12,1,4
1,0,0,0,4,1,291,90,10,41,0,22,13,2,1
1,1,1,0,1,0,442,54,10,20,3,17,11,1,2
1,1,0,0,1,0,231,71,10,56,2,17,12,2,0
0,1,0,0,2,0,270,46,10,64,3,24,3,1,1
0,1,1,0,4,0,373,50,10,55,0,11,9,3,1
1,0,0,1,8,0,633,58,10,67,2,20,10,3,4
0,1,1,0,2,0,303,70,10,56,3,31,14,1,1
0,1,0,0,2,0,581,33,10,38,3,16,5,0,1
0,1,0,1,3,0,277,80,10,40,3,9,16,3,1
0,1,1,1,5,2,145,72,10,52,0,11,9,2,1
1,0,0,0,4,0,371,77,10,20,2,29,13,2,4
1,0,0,1,4,0,662,64,10,33,1,25,12,4,1
0,0,1,1,12,1,490,38,10,86,3,15,11,1,0
1,1,0,0,2,0,553,44,10,53,1,20,12,2,1
1,1,0,0,6,0,482,64,10,57,1,23,8,2,5
1,1,1,1,8,0,242,47,10,71,1,27,21,4,4
0,1,1,0,4,0,351,45,10,44,2,23,5,2,1
1,0,1,1,4,4,266,77,10,54,4,16,15,1,1
0,1,0,0,1,0,304,43,10,22,0,24,14,0,1
0,0,1,0,4,0,175,76,10,52,4,15,14,3,0
0,1,1,1,8,2,317,56,10,48,2,15,7,2,1
0,1,1,0,6,0,554,39,10,65,6,22,8,2,1
0,1,0,0,3,0,220,58,10,35,0,19,15,3,1
1,0,1,1,4,0,686,60,10,53,3,22,12,1,3
1,1,0,0,1,0,187,63,10,41,1,15,14,3,2
1,1,0,0,5,0,398,58,10,53,0,22,16,2,3
0,1,0,0,1,0,367,58,10,34,0,14,14,2,0
0,1,0,0,1,0,322,67,10,28,3,17,7,1,2
1,0,1,1,6,0,599,62,10,63,4,18,8,0,2
0,0,0,1,6,1,296,62,10,51,1,24,13,0,0
0,1,0,0,0,0,492,58,10,44,2,21,16,3,1
0,1,1,0,6,0,372,85,10,41,1,19,14,0,3
0,1,1,0,2,0,253,76,10,50,1,8,18,3,1
1,0,0,1,4,0,719,51,10,57,4,27,12,2,6
0,0,0,0,0,0,297,68,10,44,2,18,14,1,1
1,1,0,0,1,1,250,46,10,43,0,17,7,1,0
1,1,1,0,2,0,500,79,10,71,5,17,7,2,1
1,1,1,0,6,0,568,44,10,38,4,19,15,4,2
1,1,1,0,4,2,325,65,10,44,2,35,13,3,3
1,0,1,1,2,0,352,64,10,56,2,13,12,1,1
1,0,0,0,3,0,341,73,10,51,2,10,10,1,3
0,1,1,1,4,1,421,44,10,60,2,21,14,4,2
0,0,0,0,8,0,536,52,10,52,3,10,11,0,4
0,1,0,0,1,0,317,51,10,63,2,15,11,2,2
0,0,1,0,5,0,538,76,10,50,1,7,21,1,6
1,1,0,0,1,2,237,61,10,48,3,18,5,2,0
1,1,0,0,5,1,241,63,10,28,2,11,9,1,1
1,0,0,1,2,0,491,48,10,45,2,20,9,0,0
1,1,1,1,4,0,473,43,10,43,2,21,13,5,4
1,1,0,0,4,0,416,84,10,39,4,11,3,1,1
1,1,0,1,9,0,610,40,10,60,3,9,13,1,5
1,0,1,1,6,0,416,63,10,51,1,21,18,4,3
0,1,0,0,0,0,323,58,10,70,1,23,7,2,0
0,1,0,0,1,0,461,50,10,7,2,12,7,1,1
1,0,1,1,4,0,298,62,10,42,5,19,14,1,1
0,0,0,1,4,0,480,72,10,41,4,15,19,1,1
1,0,1,1,6,0,442,51,10,66,1,22,14,2,4
0,1,1,0,2,0,434,57,10,14,4,14,10,1,4
1,0,1,1,4,0,353,60,10,44,5,17,18,4,2
1,0,0,1,3,0,337,50,10,50,2,13,18,2,3
1,1,1,0,0,0,310,55,10,56,2,18,8,1,0
1,1,1,1,7,1,437,78,10,69,3,23,6,1,1
1,1,0,0,2,0,220,66,9,47,0,34,18,4,2
0,0,0,0,6,1,263,70,9,46,4,23,25,5,3
1,1,0,0,2,0,275,49,9,50,4,17,18,3,2
1,1,0,0,3,0,448,69,9,73,5,18,17,2,1
1,1,0,1,5,0,442,83,9,47,4,27,7,1,1
0,0,0,0,0,0,285,57,9,58,2,21,14,2,1
1,1,1,0,4,2,262,59,9,40,9,23,20,4,0
1,0,0,0,6,0,554,59,9,69,1,15,10,0,5
1,1,0,1,7,1,660,53,9,67,1,20,17,1,3
1,1,1,0,6,1,655,45,9,45,4,28,10,1,2
1,1,0,0,1,0,272,44,9,55,2,30,30,5,1
1,0,0,0,2,1,301,58,9,43,1,16,20,2,1
0,0,1,1,3,1,400,58,9,35,1,23,17,1,3
0,1,0,0,3,0,310,48,9,0,2,29,9,2,2
1,1,0,0,0,0,248,64,9,42,2,15,15,3,0
1,0,0,0,0,0,280,65,9,32,10,41,11,3,2
1,1,0,0,3,1,618,43,9,42,3,20,9,1,3
1,1,0,0,3,0,256,48,9,50,0,23,11,1,2
0,1,0,0,2,0,254,41,9,56,1,21,16,5,2
0,0,0,0,2,0,479,39,9,53,6,24,17,3,2
1,0,0,1,4,0,386,96,9,47,4,16,19,2,1
1,1,0,1,4,0,368,60,9,60,6,17,12,3,4
1,1,0,1,2,1,356,55,9,45,1,13,25,6,2
1,1,0,0,5,0,344,63,9,20,3,13,15,0,1
0,0,0,0,5,2,315,73,9,50,2,30,7,1,2
0,0,0,0,2,0,441,63,9,29,0,16,11,3,3
1,0,0,1,4,1,645,56,9,50,4,12,10,3,1
1,1,0,0,2,0,436,59,9,32,2,19,17,3,1
1,0,0,1,11,0,805,60,9,57,6,14,11,0,1
1,1,0,1,4,2,417,61,9,71,2,19,10,1,3
1,0,0,0,1,0,400,51,9,56,1,14,17,2,1
1,0,0,1,1,0,319,86,9,44,4,10,15,3,3
0,1,0,0,7,0,445,56,9,60,1,13,14,2,1
1,1,0,0,2,1,364,47,9,39,0,22,18,3,0
0,0,1,0,6,1,229,80,9,44,6,13,12,2,1
0,1,0,0,4,1,251,78,9,40,3,17,13,4,2
0,1,1,0,3,0,505,69,9,25,2,18,7,0,2
0,0,0,0,3,1,544,108,9,50,4,10,5,0,3
1,0,0,1,6,2,490,37,9,42,3,14,15,3,4
1,1,0,0,0,0,175,69,9,48,2,10,5,1,1
0,1,0,0,1,0,475,77,9,33,2,15,10,3,1
1,0,1,1,4,0,231,71,9,54,3,19,8,3,1
1,1,1,0,3,2,186,56,9,59,3,19,11,1,0
0,1,0,0,1,0,332,43,9,29,4,19,16,3,2
1,1,0,1,4,0,297,83,9,37,0,26,13,4,0
0,0,0,0,1,0,297,54,9,55,1,31,7,3,2
0,0,1,0,4,0,277,63,9,40,0,20,9,0,2
0,0,0,0,2,1,247,62,9,62,0,16,13,1,3
1,1,0,0,3,0,420,73,9,56,1,14,9,3,3
1,1,1,1,12,1,726,48,9,48,9,18,13,3,5
0,1,0,0,2,0,318,83,9,28,1,17,14,0,0
1,1,0,1,4,0,343,62,9,35,0,30,17,2,2
1,1,1,1,6,2,147,54,9,64,2,23,20,4,2
1,1,0,0,3,0,464,58,9,38,2,8,19,4,0
1,0,1,1,9,4,735,40,9,35,7,15,11,1,2
0,1,0,0,2,0,348,50,9,31,2,16,12,1,0
1,1,0,0,4,0,263,68,9,55,2,32,19,2,2
1,1,0,0,7,1,346,55,9,38,0,9,15,4,2
0,0,1,1,4,0,614,36,9,72,2,15,12,2,2
0,1,0,0,2,1,170,63,9,41,3,12,13,0,2
1,0,0,1,2,0,398,67,9,65,4,16,14,3,3
1,0,0,1,5,2,287,75,9,49,7,12,19,0,2
1,0,0,1,5,2,554,58,9,35,1,13,12,1,6
1,1,1,1,6,1,336,67,9,76,1,13,14,1,0
1,1,0,0,7,1,239,68,9,64,1,14,19,3,5
0,0,0,1,3,0,388,74,9,52,6,23,19,1,1
1,1,1,0,3,0,338,59,9,50,0,10,12,2,3
1,1,0,0,1,0,622,83,9,50,2,19,12,3,4
1,1,0,0,1,0,335,58,9,53,1,14,22,1,2
1,1,0,0,0,0,425,70,9,44,1,9,12,3,4
1,1,1,0,3,1,347,59,9,48,3,18,10,4,2
0,1,0,0,7,2,464,62,9,26,1,17,16,0,4
1,0,0,0,6,0,371,58,9,69,2,11,5,1,1
0,1,0,0,5,0,496,69,9,36,3,18,15,5,2
0,1,1,1,4,0,185,73,9,46,0,11,8,1,5
1,0,0,0,3,1,599,39,9,68,0,12,15,4,2
0,0,0,1,8,0,382,49,9,36,0,17,11,5,1
1,1,0,0,9,3,410,69,9,52,1,23,15,2,1
1,1,1,0,2,1,264,59,9,58,2,22,11,3,0
1,1,1,1,10,3,542,36,9,57,4,18,11,1,3
1,1,1,1,6,0,741,53,9,33,0,16,10,1,2
1,1,0,1,2,0,380,85,9,42,5,31,14,2,2
1,1,0,0,0,0,494,67,9,54,2,16,14,3,2
0,0,0,0,2,0,234,75,9,42,0,17,16,1,4
1,1,0,1,2,1,390,63,9,53,3,17,6,0,3
1,0,0,1,7,3,452,54,9,50,0,14,9,2,3
0,0,1,0,5,0,402,59,9,48,2,22,21,4,3
0,1,0,0,4,1,282,55,9,52,2,13,11,2,5
1,0,0,1,5,1,632,68,9,50,1,22,11,2,2
1,1,1,1,2,1,216,67,9,56,5,21,11,1,2
1,1,0,0,2,0,240,52,9,35,0,12,4,1,1
0,0,1,1,3,1,284,71,9,54,1,20,9,1,2
1,0,0,1,6,0,591,55,9,50,0,17,7,0,2
1,1,0,1,4,0,482,72,9,64,2,23,15,1,1
1,1,1,0,1,0,249,61,9,21,0,20,10,1,0
1,1,1,0,4,0,640,63,9,47,0,15,8,0,2
1,1,1,0,7,1,681,33,9,31,3,16,10,4,3
1,1,0,0,1,1,400,34,9,50,2,15,15,1,2
1,1,1,0,0,0,343,58,9,48,0,20,9,2,0
1,1,1,1,7,2,373,68,9,32,4,18,18,0,3
1,1,1,1,5,1,432,43,9,64,1,22,15,2,1
1,1,1,1,5,1,297,43,9,56,2,18,18,3,2
0,1,1,0,1,1,234,46,8,30,3,20,11,2,1
0,1,0,0,1,0,214,47,8,67,3,38,19,2,4
0,1,1,1,1,0,174,46,8,68,5,25,23,4,2
0,1,0,0,2,0,273,70,8,83,1,38,8,3,2
1,0,0,1,4,1,502,68,8,25,6,16,8,0,0
1,0,1,1,6,0,392,65,8,67,7,17,18,2,3
1,1,1,1,8,1,480,58,8,61,8,25,15,0,3
1,0,0,0,6,1,361,50,8,56,2,29,18,5,0
1,0,0,1,3,1,251,56,8,64,0,14,14,3,1
0,1,1,0,2,0,417,44,8,31,1,16,16,1,3
0,1,0,0,4,0,444,47,8,77,0,19,20,4,3
0,1,0,0,4,0,355,61,8,73,1,15,17,2,5
1,0,0,1,3,0,266,69,8,43,4,11,18,2,1
1,0,1,1,5,1,881,46,8,44,3,15,4,0,3
0,1,1,0,1,1,257,30,8,75,3,18,16,5,1
0,0,0,1,4,0,696,48,8,50,3,18,7,1,2
1,1,0,0,1,0,324,53,8,50,2,24,12,2,0
0,1,0,0,2,0,412,51,8,17,2,18,12,5,0
0,1,1,0,4,0,452,39,8,40,0,11,14,2,0
0,0,0,0,5,0,366,50,8,33,3,23,15,3,0
0,1,0,0,4,0,332,57,8,17,2,13,11,1,0
1,1,0,1,8,3,268,67,8,43,3,23,12,1,2
0,1,0,0,2,2,273,51,8,52,0,27,15,2,1
0,1,0,0,1,0,275,51,8,41,1,26,16,2,2
1,0,1,1,2,0,219,65,8,55,3,26,16,4,2
0,1,1,0,2,0,130,60,8,53,2,14,18,3,1
1,1,0,0,3,0,398,57,8,48,1,24,8,1,4
0,1,1,1,4,0,322,81,8,56,0,18,12,2,1
1,1,0,0,0,0,477,82,8,58,2,21,28,6,1
0,1,0,0,1,0,434,48,8,54,4,22,12,2,1
0,1,0,0,4,0,342,53,8,38,3,18,8,0,1
1,1,1,0,3,0,331,60,8,38,1,15,15,3,1
1,1,0,1,7,2,356,70,8,46,5,25,10,2,1
1,1,1,1,11,3,530,35,8,37,3,20,6,1,5
1,1,0,1,6,0,426,46,8,67,2,18,10,0,3
1,1,0,1,3,0,375,51,8,61,3,27,9,0,2
0,1,0,1,4,0,221,71,8,46,1,23,10,4,1
0,1,0,0,3,0,285,61,8,37,0,41,19,1,0
0,1,0,0,2,0,169,59,8,21,2,25,10,3,1
0,0,0,0,2,0,258,64,8,46,3,19,17,3,1
0,0,1,0,5,0,395,52,8,41,1,16,13,2,2
1,0,0,1,6,1,246,70,8,50,4,17,15,5,2
0,1,1,0,2,0,408,92,8,46,2,21,9,4,2
1,0,0,1,8,2,572,52,8,39,0,18,14,2,4
0,1,0,0,2,0,347,58,8,47,1,6,16,3,1
1,0,0,1,2,0,276,68,8,40,2,27,4,2,1
0,1,0,0,4,1,373,59,8,38,0,15,14,3,1
1,0,1,1,6,0,647,50,8,71,3,13,14,1,2
0,1,0,0,5,1,343,59,8,50,5,16,5,0,1
0,1,1,0,2,2,238,60,8,48,0,10,10,0,1
0,1,0,0,2,0,306,46,8,27,1,21,18,0,3
0,0,0,0,3,0,259,83,8,38,1,24,8,1,0
0,0,1,1,4,0,310,50,8,33,8,23,14,5,2
1,0,0,0,0,0,373,62,8,40,4,30,12,3,1
1,1,0,0,0,0,253,61,8,57,3,27,11,1,2
1,1,1,1,1,0,233,63,8,74,2,15,15,1,3
1,1,0,1,2,1,216,67,8,43,2,17,9,5,0
0,1,1,0,1,0,277,58,8,36,3,15,14,4,2
0,0,0,0,6,0,445,80,8,28,2,14,15,3,1
0,1,1,0,2,0,280,60,8,48,2,17,16,3,1
0,1,0,0,3,0,347,74,8,50,2,19,11,3,1
1,0,1,1,10,0,535,44,8,56,2,21,16,1,1
1,1,1,0,3,0,264,36,8,50,4,22,9,2,2
1,1,0,1,6,0,427,51,8,43,1,23,10,4,3
0,1,0,0,1,4,205,53,8,50,1,13,12,2,3
1,1,0,0,5,0,433,39,8,70,2,12,10,1,2
0,1,0,0,0,0,221,80,8,50,2,22,12,2,1
1,0,0,1,6,0,551,74,8,61,3,14,8,2,2
0,1,0,0,1,0,420,45,8,48,0,21,15,6,0
0,0,0,1,6,0,283,57,8,62,0,21,9,2,3
0,1,1,1,3,0,253,54,8,55,1,22,13,2,4
0,1,0,0,3,0,320,71,8,44,0,25,20,4,2
1,1,0,0,0,0,716,64,8,55,0,16,7,3,1
1,0,0,0,4,0,437,66,8,51,2,25,14,4,4
0,1,0,0,2,0,428,55,8,33,1,29,8,1,2
1,0,0,1,8,3,615,61,8,46,1,22,11,2,7
1,0,0,1,9,3,625,52,8,59,3,16,12,2,3
1,1,0,1,8,2,461,72,8,44,0,20,11,3,1
0,1,0,0,0,1,250,50,8,45,1,14,6,2,1
1,0,1,1,7,0,470,63,8,71,3,14,10,1,0
0,0,0,0,2,1,172,60,8,40,1,22,11,4,2
1,1,1,0,4,0,357,38,8,15,1,12,7,2,1
1,1,0,1,6,4,262,105,8,58,4,21,17,2,1
1,1,0,0,4,0,327,53,8,37,5,4,6,2,1
0,1,0,0,2,1,408,47,8,25,4,19,15,4,0
0,1,1,0,2,0,402,58,8,47,3,20,5,2,0
0,0,0,0,3,0,469,58,8,62,0,12,11,1,1
0,1,1,1,8,1,421,38,8,42,1,13,18,1,4
0,1,1,0,1,0,556,56,8,33,0,6,7,2,0
0,1,1,0,1,0,289,46,8,62,0,7,11,4,1
0,1,1,0,3,0,485,60,8,67,0,12,8,1,2
1,0,0,1,9,0,600,36,8,33,2,16,11,0,1
0,0,0,0,5,0,271,75,8,63,4,8,10,1,2
0,1,0,0,2,0,313,66,8,40,1,11,10,0,1
1,0,0,1,5,0,409,66,8,58,2,17,8,2,1
1,1,0,1,3,0,484,70,8,64,1,15,11,2,1
1,1,0,0,2,0,581,70,8,68,3,21,7,0,1
1,1,0,0,2,0,411,93,8,30,1,26,5,1,1
1,1,1,0,3,0,408,40,8,32,3,13,7,1,2
1,0,1,1,6,1,301,66,7,47,1,15,19,4,3
0,1,0,1,2,2,270,65,7,14,3,21,10,2,1
1,1,0,1,5,1,330,66,7,46,0,20,21,4,3
1,1,0,0,2,2,280,55,7,54,3,28,19,3,2
1,0,0,0,1,0,400,36,7,14,3,16,9,0,1
0,1,0,0,8,0,186,64,7,62,4,25,11,2,2
1,1,0,0,1,0,208,62,7,37,4,23,10,2,3
1,1,0,1,4,0,570,55,7,55,2,22,13,2,3
1,0,0,0,2,0,340,58,7,53,4,27,7,1,2
0,1,0,1,1,0,409,47,7,50,4,29,15,4,3
1,0,1,1,4,1,376,60,7,52,0,27,15,1,2
0,0,1,0,3,0,347,56,7,50,3,22,15,5,0
1,0,0,1,3,2,375,73,7,72,1,24,17,2,5
1,0,0,0,4,1,275,45,7,42,0,23,18,3,2
0,1,0,0,4,1,465,53,7,42,4,21,13,2,5
1,0,1,1,6,3,250,50,7,82,1,29,8,1,3
0,0,0,0,2,1,250,56,7,20,1,25,13,2,1
1,1,1,0,4,0,241,46,7,35,2,21,14,3,3
1,1,0,0,2,0,316,60,7,26,2,23,21,2,2
1,1,0,0,1,0,167,42,7,58,1,21,11,1,6
1,1,0,1,2,3,389,52,7,55,4,25,13,1,0
0,1,0,0,1,0,347,64,7,41,4,21,9,4,1
0,0,0,0,1,1,247,63,7,41,0,18,14,3,0
1,1,1,1,7,1,577,70,7,68,3,29,12,0,1
0,0,0,1,4,1,381,64,7,47,4,18,9,0,2
0,1,0,0,2,1,320,61,7,37,3,20,12,0,1
1,1,1,0,4,0,186,47,7,58,3,15,8,2,2
1,1,0,0,5,2,444,60,7,37,1,23,11,3,0
1,0,0,0,3,0,220,67,7,43,0,15,18,5,3
0,0,0,0,0,0,254,77,7,36,4,27,11,1,0
1,1,0,0,1,0,428,46,7,33,0,17,20,2,1
1,1,1,1,7,0,452,46,7,65,3,10,21,4,1
1,0,0,1,6,1,247,66,7,50,0,28,18,3,3
0,0,0,0,3,0,236,75,7,32,1,27,11,2,0
0,1,0,0,0,1,265,57,7,55,1,10,9,1,3
1,1,0,0,2,0,192,50,7,43,0,38,16,6,1
0,0,0,0,2,1,393,60,7,52,1,18,17,2,0
0,0,0,0,2,0,296,68,7,56,3,13,14,3,0
0,1,1,0,3,0,292,80,7,58,2,29,8,0,7
0,0,0,0,2,0,500,89,7,29,0,12,11,1,0
0,1,0,0,7,1,284,43,7,65,4,11,11,2,1
0,1,1,0,3,0,375,53,7,67,7,24,13,3,2
1,1,0,0,2,0,200,54,7,38,0,18,9,0,1
1,1,1,1,5,1,659,58,7,63,3,12,9,2,3
1,0,1,1,4,0,362,84,7,50,3,8,11,2,2
0,1,1,0,2,0,285,62,7,57,0,24,11,1,1
1,0,0,1,5,0,705,46,7,50,4,13,12,2,1
0,1,0,0,4,1,370,60,7,28,4,12,4,1,0
0,0,0,0,3,0,356,67,7,54,0,19,13,2,2
1,1,0,0,2,0,291,52,7,51,0,18,19,2,2
0,0,0,0,4,0,385,53,7,32,2,20,13,1,1
0,1,0,0,1,0,382,52,7,29,0,23,7,2,1
1,0,0,1,4,2,279,67,7,59,4,14,14,3,2
0,1,0,0,2,1,292,77,7,45,5,28,10,4,0
1,1,1,1,6,0,304,47,7,42,0,20,9,1,2
0,1,0,0,5,0,472,50,7,44,3,16,11,2,2
1,1,0,1,3,0,398,65,7,50,3,22,12,4,1
1,1,1,1,9,1,587,48,7,69,3,13,8,0,5
1,1,0,1,4,1,344,62,7,52,6,19,14,1,0
1,1,0,0,5,1,297,79,7,30,5,13,14,3,1
0,1,1,0,2,0,281,54,7,38,1,32,12,1,0
0,1,1,0,2,1,338,57,7,52,3,11,11,0,1
0,1,0,0,1,0,340,57,7,57,2,28,14,3,1
1,1,0,1,1,2,376,49,7,50,2,17,3,0,1
1,1,0,1,8,0,355,50,7,51,7,21,11,1,3
1,1,0,0,0,0,281,66,7,47,2,26,17,3,0
1,1,0,0,3,0,372,40,7,67,3,17,15,0,1
1,1,0,1,5,2,350,84,7,45,2,23,13,1,3
0,1,1,1,6,0,323,58,7,39,5,21,19,2,3
0,1,0,1,6,1,379,62,7,33,1,21,11,4,2
0,1,0,0,5,0,278,62,7,31,4,27,12,0,0
0,1,0,0,3,2,355,52,7,33,4,15,18,2,1
